EmployeeID,EmployeeName,Age,Gender,MaritalStatus,Education,EducationField,DepartmentID,JobRole,JobLevel,BusinessTravel,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,DistanceFromHome,Attrition,PerformanceRating,PerformanceLabel
2778,Riya Reddy,54,Female,Married,1,Medical,2,Laboratory Technician,1,Travel_Rarely,48550,25,1.0,16.0,2.0,4,2,0.0,3.0,8.5,25,No,4,High
2779,Ananya Gupta,24,Male,Married,2,Marketing,1,Research Scientist,2,Travel_Rarely,40870,20,2.5,4.0,1.0,3,1,0.0,2.0,0.0,6,No,4,High
2780,Raj Singh,28,Male,Married,4,Medical,1,Laboratory Technician,2,Non-Travel,23670,13,0.0,5.0,2.0,5,3,0.0,4.0,1.0,9,No,3,Medium
2781,Priya Kumar,58,Male,Single,4,Life Sciences,2,Sales Executive,2,Travel_Rarely,29720,14,0.0,28.5,2.0,18,10,1.0,8.0,0.0,8,No,3,Medium
2782,Vivek Kumar,44,Female,Married,2,Medical,2,Research Scientist,1,Non-Travel,165835,16,0.0,17.0,3.0,3,1,1.0,2.0,4.0,23,No,3,Medium
2783,Amit Trivedi,37,Male,Divorced,3,Human Resources,3,Healthcare Representative,2,Travel_Rarely,54840,17,0.0,7.0,4.0,3,1,0.0,2.0,4.0,9,Yes,3,Medium
2784,Dev Malhotra,32,Female,Single,2,Human Resources,3,Sales Representative,1,Travel_Rarely,20610,15,1.0,1.0,2.0,1,0,0.0,0.0,1.0,12,No,3,Medium
2785,Karan Mehta,20,Female,Single,4,Life Sciences,1,Healthcare Representative,2,Travel_Frequently,99240,22,0.0,1.0,3.0,1,0,1.0,0.0,1.0,4,Yes,4,High
2786,Vikram Smith,34,Male,Single,4,Other,2,Laboratory Technician,4,Travel_Rarely,41980,22,1.0,16.0,2.0,16,9,2.0,10.0,1.0,1,No,4,High
2787,Divya Smith,37,Male,Divorced,2,Life Sciences,1,Research Scientist,1,Non-Travel,68150,20,1.0,17.0,3.0,1,0,0.0,0.0,5.0,24,No,4,High
2788,Tanvi Shah,59,Male,Married,2,Life Sciences,2,Sales Executive,2,Non-Travel,47230,14,0.0,28.5,0.5,3,1,2.0,2.0,8.5,12,No,3,Medium
2789,Rohit Miller,50,Male,Married,4,Medical,2,Research Scientist,4,Travel_Frequently,61420,13,2.0,28.0,3.0,8,4,0.0,7.0,3.0,3,No,3,Low
2790,Pooja Nair,25,Male,Single,1,Marketing,1,Research Director,2,Travel_Rarely,82370,13,0.0,6.0,4.5,6,3,0.0,3.0,1.0,10,Yes,3,Medium
2791,Riya Brown,25,Male,Married,3,Technical Degree,2,Laboratory Technician,1,Travel_Rarely,88530,22,1.0,2.0,3.0,2,1,2.0,1.0,1.0,26,No,4,High
2792,Tanvi Verma,22,Male,Single,1,Life Sciences,2,Sales Representative,1,Travel_Rarely,165835,12,1.0,1.0,2.0,0,0,0.0,0.0,1.0,2,No,3,Medium
2793,Pooja Johnson,51,Female,Single,3,Life Sciences,2,Sales Executive,1,Travel_Frequently,20730,14,1.0,23.0,4.0,13,7,7.5,8.0,3.0,1,No,3,Low
2794,Dev Wilson,34,Female,Single,4,Life Sciences,3,Sales Executive,5,Travel_Frequently,55620,15,0.0,9.0,3.0,9,5,0.0,6.0,1.0,4,Yes,3,Medium
2795,Zara Jones,54,Male,Single,3,Life Sciences,2,Laboratory Technician,1,Non-Travel,165835,17,0.0,23.0,4.5,5,3,4.0,4.0,2.0,9,No,3,Medium
2796,Amit Thakur,24,Male,Married,1,Life Sciences,2,Laboratory Technician,2,Travel_Rarely,34070,13,1.0,6.0,4.0,5,3,1.0,2.0,0.0,2,No,3,Medium
2797,Raj Trivedi,34,Female,Divorced,3,Marketing,1,Sales Representative,2,Travel_Rarely,50630,12,1.0,12.0,2.0,1,0,0.0,0.0,6.0,4,No,3,Medium
2798,Emily Malhotra,37,Male,Single,1,Technical Degree,1,Laboratory Technician,1,Travel_Rarely,46390,12,2.0,12.0,3.0,5,3,1.0,3.0,2.0,6,No,3,Medium
2799,Raj Agarwal,34,Male,Single,2,Medical,1,Healthcare Representative,2,Travel_Rarely,48760,21,1.0,14.0,3.0,11,6,5.0,8.0,2.0,9,No,4,High
2800,Vikram Williams,36,Male,Married,3,Medical,3,Research Scientist,1,Travel_Frequently,26900,11,0.0,10.0,1.0,9,5,2.0,8.0,0.0,7,No,3,Medium
2801,Kavya Wilson,36,Female,Divorced,3,Medical,2,Manufacturing Director,2,Travel_Rarely,165835,13,0.0,7.0,4.5,1,0,0.0,0.0,5.0,1,No,3,Medium
2802,Aarav Reddy,43,Male,Married,4,Life Sciences,2,Sales Executive,1,Travel_Frequently,24080,12,1.0,25.0,3.0,18,10,4.0,12.0,1.0,3,No,3,Medium
2803,Sara Verma,30,Female,Divorced,3,Life Sciences,2,Healthcare Representative,3,Travel_Frequently,28140,24,0.0,10.0,2.0,10,6,0.0,9.0,1.0,10,No,4,High
2804,Pooja Thakur,33,Male,Married,3,Life Sciences,1,Sales Executive,2,Non-Travel,112450,21,0.0,8.0,3.0,7,4,0.0,7.0,0.0,7,No,4,High
2805,Sara Kumar,56,Male,Married,3,Life Sciences,2,Laboratory Technician,2,Travel_Rarely,33120,19,0.0,7.0,1.0,5,3,4.0,3.0,8.5,15,Yes,3,Low
2806,Gaurav Gupta,51,Female,Single,2,Other,2,Sales Representative,2,Travel_Rarely,165835,14,1.0,23.0,2.0,18,10,7.5,14.5,7.0,3,No,3,Medium
2807,Shivam Malhotra,31,Female,Married,4,Technical Degree,2,Sales Executive,3,Travel_Rarely,21410,20,0.0,12.0,2.0,7,4,7.0,7.0,4.0,2,Yes,4,High
2808,Rohit Johnson,26,Female,Married,3,Medical,1,Manager,2,Travel_Rarely,57690,19,0.0,5.0,4.0,5,3,4.0,3.0,1.0,17,No,3,Low
2809,Zara Patel,58,Female,Married,2,Medical,1,Research Scientist,1,Travel_Rarely,43850,13,1.0,28.5,2.0,18,10,7.5,6.0,1.0,2,Yes,3,Medium
2810,Sarah Patel,19,Male,Single,2,Life Sciences,2,Manager,1,Travel_Rarely,53320,23,1.0,0.0,2.0,0,0,0.0,0.0,1.0,5,Yes,4,High
2811,Aarav Verma,22,Male,Married,4,Technical Degree,1,Sales Executive,1,Travel_Rarely,46630,13,1.0,3.0,1.0,2,1,2.0,1.0,0.0,29,No,3,Medium
2812,Deepika Jones,49,Female,Married,3,Life Sciences,2,Sales Executive,1,Travel_Rarely,47240,11,1.0,16.0,3.0,15,9,5.0,11.0,1.0,2,No,3,Low
2813,Deepika Smith,43,Male,Single,2,Life Sciences,1,Sales Executive,1,Travel_Frequently,32110,13,0.0,18.0,2.0,3,1,1.0,2.0,4.0,2,No,3,Medium
2814,Neha Sharma,50,Male,Single,4,Life Sciences,2,Sales Executive,2,Travel_Frequently,53770,14,1.0,16.0,3.0,2,1,2.0,1.0,4.0,19,No,3,Medium
2815,Pooja Sharma,31,Female,Married,1,Medical,2,Sales Executive,2,Travel_Rarely,40660,22,0.0,4.0,2.0,2,1,2.0,2.0,3.0,15,Yes,4,High
2816,Priya Shah,41,Male,Divorced,2,Other,2,Manufacturing Director,1,Travel_Rarely,52080,11,2.5,12.0,2.0,9,5,0.0,7.0,3.0,17,No,3,Medium
2817,Raj Joshi,26,Male,Married,4,Life Sciences,2,Sales Executive,2,Travel_Rarely,48770,13,1.0,8.0,4.5,8,4,5.0,7.0,1.0,17,No,3,Medium
2818,Vikram Thakur,36,Male,Divorced,1,Human Resources,3,Research Scientist,2,Travel_Rarely,31170,21,1.0,7.0,2.0,3,1,0.0,1.0,6.0,25,No,4,High
2819,Divya Pillai,51,Female,Single,3,Life Sciences,2,Manager,1,Travel_Frequently,15690,11,0.0,18.0,2.0,4,2,0.0,3.0,2.0,6,Yes,3,Medium
2820,Ananya Miller,39,Female,Married,3,Life Sciences,2,Research Scientist,1,Travel_Rarely,165835,13,1.0,17.0,3.0,15,9,5.0,9.0,4.0,7,No,3,Medium
2821,Vikram Joshi,25,Female,Married,1,Medical,1,Research Scientist,3,Travel_Rarely,30690,14,1.0,6.0,3.0,2,1,2.0,2.0,2.0,29,No,3,Low
2822,Suresh Agarwal,30,Male,Married,1,Medical,2,Laboratory Technician,2,Travel_Rarely,104350,11,0.0,12.0,4.5,11,6,4.0,7.0,0.0,21,No,3,Medium
2823,Sara Verma,32,Female,Single,4,Life Sciences,2,Research Director,2,Travel_Rarely,41480,15,0.0,10.0,0.5,5,3,0.0,4.0,7.0,2,Yes,3,Low
2824,Michael Miller,45,Female,Single,1,Technical Degree,2,Healthcare Representative,2,Travel_Rarely,57680,23,1.0,9.0,4.0,6,3,0.0,3.0,5.0,2,No,4,High
2825,John Wilson,38,Female,Single,4,Life Sciences,2,Research Director,2,Travel_Rarely,50420,16,1.0,19.0,4.0,3,1,2.0,2.0,3.0,7,No,3,Medium
2826,David Johnson,30,Female,Single,3,Marketing,1,Laboratory Technician,2,Travel_Rarely,57700,16,1.0,5.0,2.0,5,3,0.0,4.0,1.0,13,No,3,Medium
2827,Akash Rao,32,Male,Divorced,3,Marketing,1,Laboratory Technician,3,Travel_Frequently,77560,21,0.0,9.0,3.0,8,4,0.0,7.0,0.0,2,No,4,High
2828,Divya Mehta,30,Female,Divorced,3,Medical,2,Sales Executive,3,Travel_Rarely,103060,13,0.0,8.0,4.5,3,1,2.0,2.0,5.0,1,No,3,Medium
2829,James Brown,30,Male,Single,3,Medical,1,Research Scientist,2,Travel_Rarely,39360,11,1.0,6.0,3.0,5,3,1.0,2.0,0.0,9,No,3,Medium
2830,Raj Johnson,41,Female,Divorced,2,Medical,1,Manufacturing Director,3,Travel_Frequently,79450,12,1.0,21.0,4.5,7,4,7.0,7.0,4.0,10,No,3,Low
2831,Anjali Mehta,41,Male,Married,4,Medical,2,Research Scientist,4,Travel_Rarely,57430,12,2.5,7.0,2.0,5,3,1.0,4.0,2.0,10,No,3,Medium
2832,Michael Rao,19,Female,Single,3,Other,2,Manufacturing Director,5,Travel_Rarely,152020,18,2.5,1.0,2.0,1,0,0.0,0.0,1.0,1,No,3,Low
2833,Riya Rao,40,Male,Divorced,4,Medical,2,Manufacturing Director,2,Travel_Frequently,54400,12,1.0,20.0,2.0,18,10,2.0,13.0,1.0,26,No,3,Medium
2834,Deepika Brown,35,Female,Married,1,Marketing,1,Laboratory Technician,3,Travel_Rarely,37600,14,2.5,10.0,2.0,10,6,0.0,6.0,1.0,8,No,3,Medium
2835,Vikram Smith,53,Female,Married,2,Life Sciences,1,Manufacturing Director,5,Travel_Rarely,35170,12,1.0,13.0,1.0,7,4,4.0,5.0,2.0,14,No,3,Low
2836,Kunal Agarwal,45,Male,Divorced,4,Technical Degree,1,Research Scientist,1,Travel_Rarely,25800,17,2.5,20.0,3.0,17,10,0.0,14.5,8.0,1,No,3,Low
2837,Emma Agarwal,32,Female,Single,2,Life Sciences,1,Manufacturing Director,1,Travel_Frequently,21660,19,1.0,9.0,4.0,9,5,3.0,7.0,1.0,2,No,3,Medium
2838,Rahul Gupta,29,Male,Married,4,Technical Degree,2,Healthcare Representative,3,Non-Travel,58690,11,1.0,10.0,4.5,10,6,0.0,9.0,1.0,10,No,3,Medium
2839,Raj Nair,51,Female,Married,3,Other,2,Research Director,3,Travel_Rarely,80080,15,1.0,10.0,4.0,1,0,0.0,0.0,2.0,1,No,3,Medium
2840,Sara Verma,58,Female,Married,3,Marketing,1,Research Scientist,1,Travel_Rarely,52060,11,2.5,9.0,4.0,1,0,0.0,0.0,4.0,3,No,3,Low
2841,Deepika Williams,40,Male,Married,2,Technical Degree,2,Laboratory Technician,4,Travel_Rarely,52950,18,0.0,15.0,4.0,12,7,2.0,11.0,7.0,11,No,3,Medium
2842,Meera Pillai,34,Male,Married,4,Marketing,1,Manufacturing Director,2,Travel_Frequently,164130,16,0.0,6.0,1.0,4,2,1.0,2.0,6.0,24,No,3,Medium
2843,Riya Pillai,22,Male,Married,3,Medical,2,Laboratory Technician,1,Travel_Rarely,132690,25,1.0,2.0,2.0,2,1,2.0,2.0,1.0,3,No,4,High
2844,Vikram Gupta,27,Male,Divorced,3,Medical,2,Healthcare Representative,1,Non-Travel,27830,16,1.0,6.0,2.0,2,1,2.0,2.0,6.0,3,No,3,Medium
2845,Vikram Mehta,28,Male,Married,4,Life Sciences,1,Healthcare Representative,2,Travel_Rarely,54330,13,1.0,5.0,4.0,5,3,0.0,2.0,1.0,4,No,3,Medium
2846,Kunal Thakur,57,Male,Divorced,3,Life Sciences,2,Manufacturing Director,2,Travel_Rarely,20130,14,1.0,12.0,4.5,5,3,1.0,4.0,3.0,3,No,3,Medium
2847,Sarah Mehta,27,Male,Divorced,3,Life Sciences,2,Manufacturing Director,1,Non-Travel,139660,19,0.0,1.0,1.0,1,0,0.0,1.0,1.0,2,No,3,Medium
2848,Sanjay Verma,50,Female,Single,3,Life Sciences,2,Manufacturing Director,2,Travel_Rarely,43740,15,1.0,21.0,4.5,5,3,4.0,4.0,3.0,4,No,3,Medium
2849,Amit Williams,41,Male,Divorced,4,Marketing,1,Laboratory Technician,4,Travel_Rarely,68420,12,1.0,13.0,3.0,9,5,1.0,8.0,4.0,7,No,3,Medium
2850,Tanvi Nair,30,Female,Married,4,Human Resources,3,Manager,1,Travel_Rarely,165835,12,1.0,12.0,0.5,10,6,7.0,4.0,2.0,1,No,3,Medium
2851,Sara Nair,38,Male,Single,1,Medical,1,Laboratory Technician,2,Travel_Rarely,165835,16,0.0,12.0,0.5,8,4,0.0,7.0,4.0,1,No,3,Medium
2852,Gaurav Pillai,32,Female,Single,3,Medical,2,Manufacturing Director,1,Travel_Rarely,45810,14,1.0,8.0,3.0,5,3,1.0,4.0,3.0,20,No,3,Medium
2853,Karan Brown,27,Male,Married,4,Medical,2,Healthcare Representative,2,Travel_Rarely,47350,13,0.0,6.0,2.0,5,3,1.0,1.0,0.0,5,No,3,Medium
2854,Neha Malhotra,19,Male,Single,2,Life Sciences,2,Healthcare Representative,2,Travel_Frequently,41870,22,1.0,1.0,4.0,0,0,0.0,0.0,0.0,10,Yes,4,High
2855,Riya Johnson,36,Female,Single,3,Marketing,1,Research Director,2,Travel_Frequently,55050,21,2.0,13.0,3.0,8,4,7.0,2.0,4.0,25,No,4,High
2856,Gaurav Miller,30,Female,Divorced,3,Medical,1,Sales Executive,1,Non-Travel,54700,18,1.0,12.0,2.0,12,7,6.0,10.0,1.0,1,No,3,Medium
2857,Pooja Agarwal,45,Male,Divorced,2,Medical,2,Sales Executive,2,Travel_Rarely,54760,13,1.0,9.0,3.0,5,3,0.0,3.0,4.0,24,No,3,Medium
2858,John Pillai,56,Male,Divorced,3,Life Sciences,2,Manager,4,Travel_Rarely,25870,12,0.0,19.0,2.0,2,1,2.0,2.0,4.0,4,No,3,Low
2859,Deepika Johnson,33,Male,Single,2,Medical,2,Sales Executive,1,Travel_Rarely,24400,18,2.5,4.0,4.0,3,1,0.0,2.0,0.0,2,No,3,Medium
2860,Aarav Rao,19,Male,Single,2,Life Sciences,2,Sales Executive,2,Travel_Rarely,159720,21,0.0,1.0,2.0,1,0,1.0,0.0,1.0,8,Yes,4,High
2861,Olivia Pillai,46,Female,Divorced,3,Technical Degree,2,Laboratory Technician,2,Travel_Rarely,153790,12,0.0,24.0,1.0,18,10,7.5,7.0,1.0,10,No,3,Low
2862,Suresh Shah,38,Male,Single,4,Life Sciences,1,Manufacturing Director,1,Travel_Rarely,70820,14,0.0,2.0,3.0,2,1,2.0,1.0,1.0,4,No,3,Medium
2863,Dev Joshi,31,Male,Married,5,Life Sciences,1,Sales Representative,2,Travel_Rarely,27280,11,0.0,7.0,3.0,4,2,0.0,2.0,8.0,2,No,3,Medium
2864,Raj Kumar,34,Female,Single,3,Marketing,1,Manager,2,Travel_Rarely,53680,14,1.0,9.0,2.0,3,1,1.0,2.0,2.0,9,No,3,Medium
2865,Neha Pillai,41,Male,Single,4,Life Sciences,2,Laboratory Technician,5,Travel_Rarely,53470,24,1.0,4.0,1.0,4,2,0.0,2.0,1.0,18,Yes,4,High
2866,James Singh,50,Male,Married,4,Marketing,1,Sales Executive,3,Travel_Rarely,31950,11,0.0,5.0,4.0,3,1,0.0,2.0,2.0,19,No,3,Medium
2867,Emily Pillai,53,Male,Divorced,2,Life Sciences,1,Manager,1,Travel_Rarely,39890,13,0.0,5.0,2.0,4,2,1.0,3.0,1.0,1,No,3,Medium
2868,Sneha Shah,33,Male,Married,3,Life Sciences,2,Human Resources,1,Travel_Rarely,33060,11,2.5,8.0,4.5,8,4,1.0,6.0,1.0,4,No,3,Medium
2869,Ishaan Miller,40,Female,Married,3,Life Sciences,2,Sales Executive,2,Travel_Rarely,70050,20,2.0,21.0,2.0,18,10,7.5,9.0,1.0,11,No,4,High
2870,Dev Sharma,55,Female,Single,1,Life Sciences,2,Laboratory Technician,2,Travel_Rarely,26550,17,0.0,28.5,0.5,18,10,2.0,14.5,8.0,6,No,3,Medium
2871,Vikram Trivedi,34,Female,Married,4,Other,3,Research Scientist,1,Travel_Frequently,13930,11,2.0,10.0,4.0,10,6,1.0,9.0,1.0,7,No,3,Medium
2872,Sarah Rao,51,Male,Single,2,Human Resources,3,Sales Representative,2,Travel_Rarely,25700,18,0.0,21.0,2.0,7,4,1.0,0.0,3.0,4,No,3,Medium
2873,Aarav Sharma,52,Female,Married,4,Medical,2,Sales Representative,2,Travel_Rarely,35370,11,1.0,28.5,3.0,18,10,7.5,9.0,0.0,2,No,3,Medium
2874,Nikhil Gupta,27,Male,Single,3,Marketing,1,Research Scientist,1,Travel_Rarely,39860,12,2.0,7.0,3.0,7,4,0.0,3.0,1.0,15,No,3,Medium
2875,David Kumar,35,Female,Married,4,Life Sciences,2,Research Director,2,Travel_Rarely,108830,12,0.0,8.0,3.0,1,0,0.0,1.0,3.0,2,Yes,3,Medium
2876,Michael Mehta,43,Male,Divorced,2,Medical,2,Healthcare Representative,1,Non-Travel,20280,20,1.0,7.0,2.0,5,3,2.0,2.0,4.0,6,No,4,High
2877,Anjali Gupta,45,Female,Married,2,Medical,2,Sales Executive,1,Non-Travel,95250,19,0.0,22.0,3.0,18,10,7.5,8.0,8.5,9,No,3,Medium
2878,Arjun Pillai,37,Female,Married,3,Life Sciences,2,Research Scientist,1,Travel_Rarely,29290,12,0.0,8.0,2.0,8,4,1.0,7.0,1.0,7,No,3,Low
2879,Kavya Shah,35,Male,Single,3,Other,2,Research Director,2,Travel_Frequently,22750,13,0.0,10.0,2.0,6,3,1.0,2.0,5.0,1,No,3,Medium
2880,Riya Sharma,42,Male,Divorced,1,Technical Degree,2,Sales Executive,2,Non-Travel,78790,11,1.0,11.0,2.0,5,3,0.0,2.0,2.0,1,No,3,Medium
2881,Anjali Patel,38,Male,Married,2,Marketing,1,Research Scientist,5,Travel_Rarely,49300,14,0.0,14.0,0.5,1,0,0.0,0.0,8.5,8,No,3,Medium
2882,Deepika Kumar,38,Female,Married,1,Human Resources,3,Manufacturing Director,1,Travel_Rarely,78470,14,1.0,9.0,3.0,7,4,1.0,7.0,3.0,25,No,3,Medium
2883,Karan Shah,27,Male,Married,4,Medical,2,Manager,1,Travel_Frequently,44010,13,0.0,6.0,4.0,2,1,2.0,0.0,5.0,13,No,3,Low
2884,Karan Malhotra,49,Female,Divorced,1,Other,2,Sales Executive,2,Non-Travel,92410,19,1.0,7.0,4.5,7,4,1.0,7.0,1.0,23,No,3,Medium
2885,Priya Shah,34,Male,Divorced,2,Medical,2,Sales Representative,4,Travel_Frequently,29740,23,0.0,5.0,2.0,5,3,2.0,0.0,1.0,7,No,4,High
2886,Kavya Mehta,40,Female,Married,3,Medical,2,Laboratory Technician,1,Travel_Rarely,45020,12,2.0,15.0,0.5,7,4,3.0,7.0,8.0,23,No,3,Medium
2887,Neha Sharma,38,Female,Married,4,Life Sciences,1,Research Scientist,3,Travel_Rarely,107480,15,0.0,17.0,3.0,1,0,0.0,0.0,7.0,6,Yes,3,Low
2888,Rahul Miller,29,Female,Married,2,Life Sciences,1,Research Scientist,2,Travel_Rarely,15550,19,2.0,10.0,2.0,10,6,1.0,9.0,1.0,10,Yes,3,Medium
2889,Neha Kumar,22,Female,Divorced,3,Life Sciences,2,Healthcare Representative,4,Travel_Rarely,129360,11,2.0,4.0,3.0,4,2,2.0,2.0,1.0,1,No,3,Medium
2890,Tanvi Singh,36,Female,Single,3,Life Sciences,2,Laboratory Technician,2,Travel_Frequently,23050,17,0.0,8.0,3.0,8,4,1.0,7.0,1.0,1,No,3,Medium
2891,Deepika Singh,40,Male,Married,2,Life Sciences,2,Manufacturing Director,1,Non-Travel,165835,22,0.0,5.0,2.0,3,1,0.0,2.0,8.5,28,No,4,High
2892,Michael Wilson,46,Male,Divorced,1,Medical,2,Research Scientist,5,Travel_Rarely,34330,18,0.0,17.0,3.0,4,2,0.0,3.0,7.0,25,No,3,Medium
2893,Rohit Trivedi,32,Male,Married,3,Medical,2,Healthcare Representative,1,Travel_Rarely,34770,11,0.0,14.0,2.0,14,8,7.5,8.0,1.0,5,Yes,3,Medium
2894,Shivam Trivedi,30,Male,Single,4,Life Sciences,2,Healthcare Representative,2,Non-Travel,64300,12,1.0,12.0,2.0,11,6,5.0,8.0,1.0,17,No,3,Medium
2895,Riya Wilson,27,Female,Single,2,Medical,2,Laboratory Technician,1,Travel_Frequently,65160,19,1.0,7.0,4.0,7,4,0.0,7.0,1.0,18,No,3,Medium
2896,Varun Kumar,51,Female,Married,1,Medical,2,Manufacturing Director,1,Travel_Rarely,39070,13,0.0,16.0,2.0,10,6,4.0,7.0,5.0,2,No,3,Low
2897,Meera Wilson,30,Female,Single,4,Life Sciences,2,Research Scientist,2,Travel_Rarely,55620,13,0.0,8.0,3.0,5,3,0.0,4.0,5.0,10,Yes,3,Medium
2898,Neha Mehta,41,Male,Single,3,Life Sciences,2,Human Resources,2,Travel_Rarely,68830,19,2.0,16.0,3.0,1,0,0.0,0.0,3.0,1,No,3,Medium
2899,Michael Trivedi,30,Male,Single,2,Medical,1,Healthcare Representative,2,Travel_Frequently,28620,14,0.0,9.0,2.0,6,3,0.0,1.0,5.0,3,Yes,3,Low
2900,Rohit Pillai,29,Male,Single,3,Life Sciences,2,Sales Executive,1,Travel_Rarely,49780,13,0.0,7.0,3.0,6,3,1.0,5.0,0.0,2,Yes,3,Medium
2901,Anjali Nair,45,Female,Single,3,Medical,2,Research Scientist,2,Non-Travel,103680,12,2.0,23.0,2.0,18,10,7.5,8.0,6.0,2,No,3,Medium
2902,Nikhil Miller,54,Female,Married,2,Marketing,1,Laboratory Technician,2,Travel_Rarely,61340,19,0.0,16.0,2.0,6,3,0.0,5.0,2.0,8,No,3,Medium
2903,Karan Singh,36,Male,Single,4,Life Sciences,2,Healthcare Representative,1,Travel_Rarely,67350,25,2.0,16.0,3.0,13,7,3.0,7.0,8.0,16,No,4,High
2904,Nikhil Wilson,33,Female,Married,1,Other,1,Sales Executive,3,Travel_Rarely,32950,22,2.0,7.0,2.0,3,1,1.0,1.0,6.0,9,No,4,High
2905,Priya Nair,37,Male,Divorced,4,Life Sciences,1,Laboratory Technician,2,Travel_Frequently,52380,15,1.0,10.0,4.5,10,6,0.0,7.0,1.0,2,No,3,Medium
2906,Sneha Agarwal,38,Male,Divorced,2,Medical,2,Laboratory Technician,4,Travel_Rarely,64720,12,0.0,17.0,4.0,16,9,5.0,13.0,0.0,1,No,3,Low
2907,Ishaan Wilson,31,Female,Married,1,Medical,1,Research Scientist,3,Non-Travel,96100,11,1.0,6.0,2.0,5,3,1.0,4.0,0.0,4,No,3,Medium
2908,Sanjay Verma,59,Female,Married,3,Life Sciences,2,Manager,3,Travel_Rarely,165835,13,0.0,7.0,2.0,1,0,0.0,0.0,3.0,5,No,3,Medium
2909,Neha Miller,37,Female,Divorced,3,Marketing,1,Laboratory Technician,2,Travel_Frequently,97560,19,0.0,13.0,2.0,9,5,5.0,8.0,4.0,2,No,3,Medium
2910,Meera Thakur,29,Female,Married,4,Medical,1,Sales Executive,1,Travel_Frequently,49680,19,2.5,11.0,4.0,11,6,4.0,1.0,1.0,15,No,3,Medium
2911,Sara Smith,35,Female,Single,3,Life Sciences,2,Sales Executive,1,Travel_Frequently,21450,13,0.0,10.0,4.5,10,6,0.0,8.0,1.0,19,No,3,Medium
2912,Michael Singh,29,Female,Single,1,Life Sciences,2,Research Scientist,1,Travel_Rarely,21800,21,0.0,4.0,2.0,4,2,0.0,1.0,1.0,7,Yes,4,High
2913,Raj Shah,52,Female,Single,2,Medical,2,Manager,4,Travel_Rarely,83460,14,0.0,6.0,4.5,2,1,2.0,2.0,7.0,1,No,3,Medium
2914,Arjun Agarwal,42,Female,Married,4,Life Sciences,2,Sales Executive,2,Travel_Rarely,34450,11,2.0,22.0,2.0,18,10,7.5,14.5,1.0,7,No,3,Medium
2915,Anjali Rao,59,Male,Married,4,Technical Degree,2,Healthcare Representative,1,Travel_Rarely,27600,11,0.0,7.0,3.0,2,1,2.0,2.0,8.0,4,No,3,Medium
2916,Kavya Singh,50,Male,Divorced,2,Life Sciences,2,Sales Executive,2,Travel_Rarely,62940,23,1.0,28.5,2.0,7,4,0.0,6.0,3.0,11,No,4,High
2917,James Gupta,33,Male,Married,4,Marketing,1,Research Scientist,1,Travel_Rarely,71400,21,0.0,8.0,2.0,5,3,0.0,4.0,5.0,11,Yes,4,High
2918,Divya Jones,43,Female,Married,3,Marketing,1,Manufacturing Director,2,Travel_Rarely,29320,24,0.0,22.0,3.0,17,10,1.0,9.0,5.0,1,No,4,High
2919,Michael Sharma,33,Male,Married,3,Life Sciences,1,Manager,2,Travel_Rarely,51470,11,0.0,13.0,2.0,9,5,1.0,7.0,7.0,1,Yes,3,Low
2920,Gaurav Smith,52,Male,Single,3,Technical Degree,2,Sales Executive,1,Non-Travel,45070,14,0.0,28.5,3.0,18,10,7.5,12.0,1.0,2,No,3,Medium
2921,Vivek Wilson,32,Female,Married,4,Life Sciences,3,Manufacturing Director,3,Travel_Rarely,85640,16,1.0,6.0,2.0,4,2,1.0,2.0,2.0,13,No,3,Medium
2922,Riya Sharma,32,Male,Single,1,Life Sciences,1,Healthcare Representative,3,Travel_Rarely,24680,11,0.0,4.0,2.0,3,1,1.0,2.0,0.0,23,Yes,3,Medium
2923,Michael Patel,39,Male,Divorced,4,Life Sciences,1,Research Director,2,Travel_Rarely,81610,12,1.0,7.0,2.0,3,1,1.0,2.0,7.0,26,No,3,Medium
2924,Anjali Agarwal,32,Male,Married,4,Marketing,1,Research Scientist,4,Non-Travel,21090,13,1.0,4.0,3.0,3,1,2.0,2.0,0.0,2,No,3,Medium
2925,Sanjay Verma,41,Female,Divorced,3,Life Sciences,1,Laboratory Technician,2,Travel_Rarely,52940,15,0.0,17.0,3.0,1,0,0.0,0.0,2.0,29,No,3,Low
2926,Aryan Thakur,40,Male,Divorced,3,Life Sciences,2,Manufacturing Director,1,Travel_Rarely,27180,14,1.0,9.0,4.0,9,5,4.0,7.0,1.0,2,No,3,Medium
2927,Divya Smith,45,Female,Married,1,Life Sciences,2,Sales Representative,2,Travel_Rarely,58110,14,0.0,25.0,4.0,18,10,1.0,7.0,0.0,18,No,3,Medium
2928,Neha Thakur,31,Male,Divorced,4,Medical,2,Research Scientist,1,Travel_Frequently,24370,14,1.0,9.0,3.0,2,1,2.0,2.0,8.5,7,No,3,Medium
2929,Priya Nair,33,Female,Married,4,Life Sciences,2,Sales Executive,1,Travel_Rarely,27660,12,1.0,2.0,2.0,2,1,0.0,2.0,1.0,2,No,3,Medium
